timestamp,mCi,mPci,mEarfcn,is_known_cellid,cellid_seen_before,tower_switch,num_tower_switches_per_minute,pci_variance,earfcn_switch,earfcn_stability,anomaly_score,is_anomaly
2025-06-08 17:11:45,231076966,208,3375,False,0,1,4.0,677.9999999999798,1,2.0,1,False
2025-06-08 17:12:00,258322279,261,3375,False,1,1,4.0,677.9999999999798,0,2.0,1,False
2025-06-08 17:12:15,258322278,253,3375,False,0,1,4.0,810.9999999999799,0,1.0,1,False
2025-06-08 17:12:30,258322278,253,3375,False,1,0,3.0,582.24999999998,0,1.0,1,False
2025-06-08 17:12:45,258322278,253,3375,False,1,0,2.0,15.999999999980085,0,0.0,1,False
2025-06-08 17:13:00,258322278,253,3375,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:13:15,258322278,253,3375,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:13:30,258322278,253,3375,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:13:45,205008139,101,500,False,1,1,1.0,5775.999999999981,1,1.0,1,False
2025-06-08 17:14:00,205008139,101,500,False,1,0,1.0,7701.333333333314,0,1.0,1,False
2025-06-08 17:14:15,205008139,101,500,False,1,0,1.0,5775.999999999981,0,1.0,1,False
2025-06-08 17:14:30,258083891,460,9510,True,1,1,2.0,32220.24999999998,1,2.0,-1,True
2025-06-08 17:14:45,207381813,112,9510,True,1,1,2.0,31592.333333333314,0,1.0,-1,True
2025-06-08 17:15:00,258067252,80,9510,True,1,1,3.0,32997.583333333314,0,1.0,-1,True
2025-06-08 17:15:15,258083893,476,9510,False,1,1,4.0,46341.333333333314,0,1.0,1,False
2025-06-08 17:15:30,207381813,112,9510,True,1,1,4.0,35321.33333333331,0,0.0,-1,True
2025-06-08 17:15:45,258067251,72,9510,False,1,1,4.0,37934.66666666664,0,0.0,1,False
2025-06-08 17:16:00,207466499,305,3375,False,1,1,4.0,34840.91666666664,1,1.0,1,False
2025-06-08 17:16:15,207466499,305,3375,False,1,0,3.0,15389.666666666642,0,1.0,1,False
2025-06-08 17:16:30,207466499,305,3375,False,1,0,2.0,13572.249999999976,0,1.0,1,False
2025-06-08 17:16:45,207466497,289,3375,False,1,1,2.0,63.99999999997575,0,1.0,1,False
2025-06-08 17:17:00,258067301,72,3375,False,1,1,2.0,13014.916666666642,0,0.0,1,False
2025-06-08 17:17:15,258067251,72,9510,False,1,1,3.0,16917.666666666642,1,1.0,1,False
2025-06-08 17:17:30,258067251,72,9510,False,1,0,3.0,11772.249999999976,0,1.0,1,False
2025-06-08 17:17:45,207466547,289,9510,False,1,1,3.0,11772.249999999976,0,1.0,1,False
2025-06-08 17:18:00,258086965,452,9510,False,1,1,3.0,34128.916666666635,0,1.0,1,False
2025-06-08 17:18:15,207466497,289,3375,False,1,1,3.0,24309.66666666664,1,1.0,1,False
2025-06-08 17:18:30,258071655,163,3375,False,1,1,4.0,14034.24999999997,0,1.0,1,False
2025-06-08 17:18:45,207466497,289,3375,False,1,1,4.0,14034.24999999997,0,1.0,1,False
2025-06-08 17:19:00,207466547,289,9510,False,1,1,4.0,3968.999999999971,1,2.0,1,False
2025-06-08 17:19:15,258086964,444,9510,False,1,1,4.0,13230.24999999997,0,1.0,1,False
2025-06-08 17:19:30,258071603,147,9510,False,1,1,4.0,14715.583333333305,0,1.0,1,False
2025-06-08 17:19:45,230706484,276,9510,False,1,1,4.0,14785.99999999997,0,1.0,1,False
2025-06-08 17:20:00,230706484,276,9510,False,1,0,3.0,14828.24999999997,0,0.0,1,False
2025-06-08 17:20:15,230706484,276,9510,False,1,0,2.0,4160.249999999971,0,0.0,1,False
2025-06-08 17:20:30,230706484,276,9510,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:20:45,230706484,276,9510,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:21:00,230706484,276,9510,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:21:15,230706484,276,9510,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:21:30,230706444,276,500,False,1,1,1.0,0.0,1,1.0,1,False
2025-06-08 17:21:45,230706484,276,9510,False,1,1,2.0,0.0,1,2.0,1,False
2025-06-08 17:22:00,230706444,276,500,False,1,1,3.0,0.0,1,3.0,1,False
2025-06-08 17:22:15,230706445,284,500,False,1,1,4.0,15.999999999970896,0,3.0,1,False
2025-06-08 17:22:30,230706443,268,500,False,1,1,4.0,42.6666666666376,0,2.0,1,False
2025-06-08 17:22:45,230706443,268,500,False,1,0,3.0,58.6666666666376,0,1.0,1,False
2025-06-08 17:23:00,230706443,268,500,False,1,0,2.0,63.999999999970896,0,0.0,1,False
2025-06-08 17:23:15,230706443,268,500,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:23:30,230706443,268,500,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:23:45,230706443,268,500,False,1,0,0.0,0.0,0,0.0,1,False
2025-06-08 17:24:00,207498763,487,500,False,1,1,1.0,11990.24999999997,0,0.0,1,False
2025-06-08 17:24:15,230825781,80,9510,False,1,1,2.0,27688.24999999997,1,1.0,1,False
2025-06-08 17:24:30,231085621,271,9510,False,1,1,3.0,27674.99999999997,0,1.0,1,False
2025-06-08 17:24:45,230825781,80,9510,False,1,1,4.0,37576.33333333331,0,1.0,1,False
2025-06-08 17:25:00,230825781,80,9510,False,1,0,3.0,9120.249999999973,0,1.0,1,False
2025-06-08 17:25:15,230825781,80,9510,False,1,0,2.0,9120.249999999973,0,0.0,1,False
2025-06-08 17:25:30,230825781,80,9510,False,1,0,1.0,0.0,0,0.0,1,False
2025-06-08 17:25:45,230825751,80,1750,False,1,1,1.0,0.0,1,1.0,1,False
2025-06-08 17:26:00,230503477,232,9510,False,1,1,2.0,5775.999999999972,1,2.0,1,False
2025-06-08 17:26:15,230825781,80,9510,False,1,1,3.0,5775.999999999972,0,2.0,1,False
2025-06-08 17:26:30,230825781,80,9510,False,1,0,3.0,5775.999999999972,0,2.0,1,False
2025-06-08 17:26:45,230825781,80,9510,False,1,0,2.0,5775.999999999972,0,1.0,1,False
